submission_folder,agent_name,llm_name,instance_id,joined,enriched_encoding,is_failed
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14122,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt Ls Ls Lt Lt P Vp Lb Vp Vp Lb Lt P P Vp Ve Ls Ls Ls P Vp Ve P Vp Ve P Vp Ve Ls Ls P Vp Ve Lb Ls Lt P Vp Ve Lt P Vp Ve P Vp Ve P Vp Ve P Vp Ve P Vp Ve P Vp Ve P Vp Ve P Vp Ve P Vp Ve,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14140,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Ls Ls Lb Lb P P Lb Vr G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14155,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb P P P P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14170,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Ls Lb P Ps Ve Lb Vp Lb Vp Vp P Ps Ve P Ve P Ve P Ve P Ve P Ve Lb Ls P Ve Lb P Ve Lb P Ps Ve Lb P Ve Lb P P Ve P Ve P Ve P Ve Lb P Ve G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14238,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Ls Lt P P P Vp Ls Vp Lb Vp Vf Ve Vf Lb Vp Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14311,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Ls Lt Ls Ls Lt Ls Lt Ls Lt Ps P P P P Vp P P P Vp P Vp Lb Ls P Ps Ps P P P Vp P Vp P Vp Lb Lt P Lb P Vp Lb Lt P Lb Lb Lb Lb P P P Ps G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14315,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lb Lb Lt Ls Lb P Ls Vp P P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14349,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lb P P P Ve Ls Vp Vp Ls Lb Ls P P G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14351,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lb Ls Ls Ls Ls Lt Ls Lb Ls Ls Lb Lt Lb Ls Lb Ls Lt Lt Ls Lt Ls Lt Ls Lb Ls Lt Lb Ls Lt Lt Ls Lt Ls Lt Lt Lt Ls Ls G Lb P P Vp Pi Vp P Vp P Vp P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14373,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Ls Lb P Ps Ve G Vp Lb Vp P Ve P Ve P P Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14376,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Ps Ls Lb P Ls Ls Ls Ls G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14404,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Lt Ls Lt P Vp Lb Vp Lb Vp Ve P P Vp P Vp P Vp P Vp P Vp P Vp P Vp Lb Lt Ls Lt P P Pr P Vp Lb Lt Ls Lt P P Ps P P Lb P Lb P Vp Lb Ls P Ps P Lb P Vp Lb Lt P P Vp P P Vp P P,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14434,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt Ls Lt Lb Lb Lt P Lt P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14493,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P P P Vp P Vp P Vp P Vp P Vp Lb Lt P Ve G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14500,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lb Lt P P P P P Vp G Vp Lb Vp Lb Ve Vp Lb Ve P P Vp Ls P Vp P Ps Ve Ls Ls Lb Lb P Ve Lb P Lb P Ve G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14534,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Lb Lb Ls Lb Lt P P P Vp Vp Lb Vp P P Vp Ls P Vp P Vp P Vp Ls P Vp P P P Lb P Vp Lb P Vp P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14539,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Ls Ls Ls Lb Lb Lb P P Ps Vr Lb Lt P Vr P P Vr P Vr P Vr P Vr P Ps Vr P Vr P P Vr P Vr P Vr P Vr P Vr G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14559,1,P P Vp Lb Ls Lb P Ps Ve G Lb P P Ps Ps Ps Ve Lb Lb Vp Ls Ls Lb P P Ve Vp P Ve Lb Lt Lb P Ps P Lb Lt Lb Lt Lb G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14580,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Lt Ls Lb Ls Lb Ls Lb Ls Lt Lb Ls Ls Lt Lb Ls Ls Lt P Ve Ls Vp Lb Lt Pi Ve P Ve P Ve P Ve G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14608,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt Lb P Lb Ls P P Lb Ls P P P P G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14631,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lt P P P Ls Ls Lb P Lb Ls P P Vp Lb Vp Ls Vp Ls Vp Vp Ls Vp Lb P Ps Ps P P P Ls P Lt Lb Ve Lb Ls P P P Lb P Ve Lb P P Ps Ve Lb Ls P Lt,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14672,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt Lb Ls Lt P P Ps Lt Ve Vp Ls Vp Ls Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14725,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Ls Ls Ls Lb Ls Lt P Ls Lt Ls Lt P Ls Lt P Ls Lt P Ls Lt Ls Lt P Ls Lt P P P P P P Lt Ls P P P Ls Lb Ls Lt P P P P P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14752,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb P P P G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14765,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb P Vp Lb Vp Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14771,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt Ls Lt P Lt G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14787,1,P P Vp Lb Ls Lb P Ps Ve G Pr P Vp Lb P Ve G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14792,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb P Lb P P Pi Ve G Vp Lb Vp Lb P P Vp Pi P Vp Pi Vp Lb Lt Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14855,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Ve Lb Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14915,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lt P P P Ve P Ve G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-14999,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Lb Lb Lb Ls Lt P P Ps Vp Lb Vp Lb Ls Lt Lb Ls Lt P P P Vp Lt P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15022,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Lb Ls Lb P P P Lb P Vp Vp Lb P Vp P P Vp P Vp P P Lb P Vp P Vp P Vp P Vp P Vp P Vp Lb P Vp P Vp P Vp P Vp P Vp P Vp P Vp Pi Vp P P Vp P Vp P Vp,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15037,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Lb P P P Vp P Vp Lb Lt P Ve P Ve P Ve P Ve P Ps Ve G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15098,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Ls Lb Ls Lt P P P Ls Ls Ls Ls Ls Lb Lt G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15103,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lb P Lb P Ls Lb P Ps Ls P Ls Lt P Vp Ls Vp Lb Vp Ls Vp Ls Lb Ls P G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15104,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr Ls Lb P Vr G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15127,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb P P Ls Ls Ls P P Vp Lb Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15128,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr P Vr Pi Vr P Vr P Vr Pi Vr P Vr P Vr Pi Vr P Vr P Vr Pi Vr P Vr P Vr Pi Vr P Vr P Vr Pi Vr P Vr P Vr Pi Vr P Vr P Vr Pi Vr P Vr P Vr,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15161,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Ls Lt Lt P Ls Ls P P Ps P Ps P P Ls G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15252,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P P P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15268,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Lb Lb Ls Lt Ls Lt P Ls Ls Lb Lb P P P Ps P Ps Lb Ls Ls Lb Lt P Vp G Vp Lb P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15277,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Lb Lb Ls Lt P Vp Lb Lb Vp Lb Lb P Vp P P Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15278,1,P P Vp Lb Ls Lb P Ps Ve G Ls Vp P P Pi P Vp Pi Vp P Lb P Vp P Vp Lb P Vp Vp Lb P Vp Vp Lb Ls Lt P P Pi Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15280,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P P Vp Ls Vp Pi P Vp Lb P Lb P Vp P Vp P Vp P Vp P P Vp Lb P P Vp P Vp P Vp P Vp P P Lb P Lb Vp P Vp Lb P Vp P Vp P Vp P Vp P Vp P Vp P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15315,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr P Vr P Vr P Vr P Vr P Vr Pi Vr P Vr Ls Ls Ls Lb Ls Ls Lb Ls Lb Ls Ls Lb Ls Lb Lb Ls Lb P P Ps P Vr G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15368,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Ls Ls Ls Lb P Ps P Ps Ve Lb Vp Lb Vp P P Ve P Ve P P Vp Pi Vp Pi Vp Ls P P P Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15375,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P P Lb P Vr P Vr Pi Vr P Vr Lb Lb Lt Lt Lt Lb Lb Ls Lt Ls Lt Ls Lt Ls Lt Lb Lb Lb Lb Lb Ls Lt Ls Lt Lb Lb Lb Lb Lb Ls Lt Ls Lt Lb Lb Lb Lb Lb Ls Lt Lb Lb Lb Lb Lb Ls Lt Ls Lt Lb Lb Ls Lt Lb Lb Lb,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15380,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P P P P P P Ps P P Vp P Vp P P Vp P Vp P P Vp P Vp P Ps Ps Ps P P Vp P Vp P P P Vp P Vp P Vp P Vp Lb Lt Ls Ls Ls P Ps G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15382,1,P P Vp Lb Ls Lb P Ps Ve G P P P P P Lb P Vr P P Lb P Lb P Vr P P Lb P Vr Lb Lt P Lb P Vr P Vr Lb P Vr Lb P Vr Lb P Lb P Vr P Vr Lb P Lb P Vr Lb P Vr P Vr Lb Ls Ls Ls Lb Lb Lb Ls Ls Ls Lb Ls P Ps Ps Ps Ps Ps P Ps Ls,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15467,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Ls Ls Ls Ls Lb P Ps P P Ps Vp Lb Lb P Lb P P Vp Ls Vp Lb Lb Lb Vp Ls Vp Ve Ve P Vp P Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15499,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lb Lb Lb Ls Lt Lt P Lt P Ve Lb Vp Ls P Ve Vp P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15503,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr P Vr Ls Ls Ls Lb Ls Lt Ls Lt P P Vr P Vr G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15525,1,P P Vp Lb Ls Lb P Ps Ve G G Lb P Lb P Vp P P Vp Lb P Vp P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15554,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Lb Lb Lb Lb Lb Lb Ls Lb Ls Lb Ls Lb Lb Ls Lb Lb P Lb P P P Ps Ls Lb P P P P Lb G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15561,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Lb Lb Ls Lt Ls Lb Ls Lt P Lb Ls Ls Ls Lb Lb Lb P Ps G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15563,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls P P P P Lb P Vr P Vr P Lb P Lb P Vr Pi Vr Ls Ls Lb Lt Ls Ls Lb Lt Lt P Lb P Vr P Vr Lb Ls Lt P Lb P Vr Lb Lt P Vr Ls Lb P Vr P Ps Vr P P Vr Lb P Vr P Vr P Vr Lb Ls P Ps,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15569,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lt P P P P Ls Ls Ls Lb Ls Lt Vp Ls Vp Ls Vp Ve Lt Lb Lt P P P Vp Lb Ls Lt Lb Ls P P Vp Lb Ls Lt Lb Ls P P Vp Lb Ls Lt Lb Ls P P P Vp Lb Ls Lt Lb Ls P P P Vp Lb Ls Lt Lb Ls P P P Vp Lb Ls Lt Lb Ls P P P,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15572,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Ls Ls Ls Ls Lb P Vp Ls Vp Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15629,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lb Lb P Ps P P Ps Ps Ps P P P Ps P Ps Ps P P P Ps P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15695,1,P P Vp Lb Ls Lb P Ps Ve G Lb Ls Lt Lt P Vp Lb Vp Vp Lb Lt P Lb Ls Ls Ls Ls Lb Ls Lt Lt P Ls Lb Lt P P Lb Ls P P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15731,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P P P P P P P Vp P Vp P Vp P Vp Pi Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15732,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Lb Lb Lb Lb Lb Ls Lt Ls Lt Ls Lb Ls Lt Ls Ls G Ls Lb Lb Lb Ls Ls Lt Lt P P P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15741,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt Pi Pi Ls Lb Ls P P P Ve Lb Lb Vp P Ve P Ve P Ve P Lb Lb Lb Vp P Ve G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15814,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Vr P Vr P Vr P Vr Pi Vr Lb P P Lb P Vr Lb P Vr Lb P P Vr G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15851,1,P P Vp Lb Ls Lb P Ps Ve G Lb Ls Lb Ls Lb P Vp Vp Ls P Lb P E E E Lb P E P G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15863,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Lb Lt P Ps Vr G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15916,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Ls Lt Ls Ls P P P Ls Lb Lt P Vp Ls Vp P P Vp P Vp Lb Lt P P Vp P Vp Ls Lb Ls Lt P P P P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15930,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Ls Lb Ls Lt Ls Ls Ls Lb Lb Lb Lb Ls Lt Ls Lt P P Lb Vr Lb Ls Lt P Lb P P Vr Lb Ls Lt P P Ps P Lb P Vr Lb Ls Lt P P Lb Vr Lb Ls Lt P Vr Lt P Vr Ls Lt Lt P Vr Ls Lt P P P Vr Lt,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15957,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P P P P P P P Lb P Lb P P P P P Lb Lb Vr P P P Vr P Vr P Vr P P Vr P Vr P Vr P Vr P Vr P Vr P Vr P Vr P Vr P Vr P P P P Lb G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15973,1,P P Vp Lb Ls Lb P Ps Ve G P P P P P P Lb P P P P P Ve Lb P Vp Lb P Vp Vp Vp Vp Lb P Vp Vp Lb P Vp Lb P Lb P Vp Vp Lb P Lb P Lb P Vp Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-15987,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Lt P Ve G Vp Lb Lb Vp Ls Ls Vp Lt Ls P P G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16032,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt P Ps Ve Lb Vp P Vp Lb Ve P Vp P Vp P Vp P Vp P Vp P Vp P Vp P Vp P Vp P Vp Ls Ls Lb Ls Ls Lt Ls Lt Ls Lb Ls Lt Lb Lt Ls Ls Lt Ls Lb Ls Lt Ls Lt Ls Lb Ls Ls Lt Ls Ls Ls Lt Ls,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16082,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt Lt Ls Lt Ls Lt P Vp Lb Vp P Vp Pi P Vp P Vp Ls Ls Lb P Vp P Vp P P Vp P P Vp P Vp Ls Lb Lt P P P P Vp P Vp P Vp P Vp P Vp P P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16100,1,P P Vp Lb Ls Lb P Ps Ve G Lb Ls Lb Lt Ls Lt P Lt Vp Vp G Vp Ls Lb Ls Vp Ve Vp Lt Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16116,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Ls Lt P P P Lt Ls P Ps P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16136,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr P Ps Vr P Vr Ls Lb Ls Lb Ls Lt P Lb P Vr G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16139,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Vp Lb Vp Pi P Vp P Vp G Vp Pi P Vp Lb Ls Ls Lt Vp Pi P Vp Lb Ls Lt Vp P Ve Ve Lb Ls Lt Lb P Vp P Vp P Vp P Vp P Vp P Vp P Vp P Vp P Vp P Vp P Ps Vp P Vp P Vp P Vp P P Vp P P P,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16145,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Lb Lt P P P G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16255,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lt P Ve G Vp Vp P P Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16256,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lt Ls Lt Lt P Lt P Lt P P Ps P P Ps Ps P P P P Ls Lt Lt P P P Lt G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16263,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Ls Lt Ls Lb Ls Lt P P P Ps Lt Ls Ls Ls Lb Lt P P Lt P Ps P Ps Ve G Vp Lb Vp Lb Lt Lb Lt G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16315,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Lb Lb Lb Ls Lt Ls Lt Ls Lt Lb Lb Lb Ls Ls Lb Ls Lb Ls Lt Ls Ls Lb Lb Lb Ls Lt P P P Lb Lb Lb Pi Lb P G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16333,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Ls Lt P Ls Lb Ls Ls Lb Ls Lt Lb Lb Lb Lt Lb Lb P Lt P P P Ls Ls P Ps P P P P Lb Ls Lt Lb Ls Lt Vp G Vp Lb Vp Lb Ls Lt G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16429,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P P Lb P P Vp Lb Vp Lb Lb G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16454,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Ls Lt Ls Lt Lt P Ps P P Vp Ls P P Ls Vp Vp Lb P Vp P Vp Lb P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16485,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb Lt P P Pr P Vr Pi Vr Lb P P Lt P Pr Vr P Vr P Vr G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16493,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Ls Lt P Ve Ls Vp Lb Ls Lb P Vp Vp Vp Lb Vp Ls Vp Ve Ve P Vp P P Vp Ls Ls Lb Ls Ls Lt Lb P Vp P Vp P Vp P Vp Lb Ls Lt Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16502,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb Lb P P Vp P Vp P Vp Lb Lt P Ps Ps P P P P Ps P P Vp P Vp P Vp P Vp P Vp Lb Lt G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16527,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Lb Lb Lb Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16560,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb P Ls P Ps Ps P P P Ps P P Ps P P P P Ps P P P P P P Lt G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16569,1,P P Vp Lb Ls Lb P Ps Ve G P P Vr Ls Lb P Vr G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16595,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Ls Lb Lb Lb P P P P Vp Lb P Ve P Ve G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16612,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P P Lb P P Vp Ls Vp Lb P Lb P Vp Lb P Lb P Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16631,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Lb Lb Lb Lb P Ls Lb Lt P Vp P Ve P Ve P Ve P P Ve G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16642,1,P P Vp Lb Ls Lb P Ps Ve G Ls Ls Lb Ls Lt P P P Vp G,1
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16661,1,P P Vp Lb Ls Lb P Ps Ve G Ls Lb P Ps Vp Lb Vp Lb Vp P Ps Vp Ls Lb Lb Lt Vp P Vp Vf Ls P Ls P Vp Lb Ls Lt P Ps P Vp P Ls Lb Lb Lb Ls Lt P Vp Ve Lb Vp Lb Vp G,0
20240620_sweagent_claude3.5sonnet,SWE-agent,claude-3.5-sonnet,django__django-16662,1,P P Vp Lb Ls Lb P Ps Ve G Lb Lb Lb Ls Lt P Pi P Vp P Vp P Vp P Vp Lb Ls Lt P Pi Ps Ps P Vp Lb Ls Lt G,0
